id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
4032,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.8,0.5,0.929717699,6,1,-1,0,1,0,1,1,0,1,39,1,0.316069613,0.639585997,0.374432905,2.828427125,0.5,0.3,0.1,3,1,6,1,9,2,8,4,2,2,6,0,0,1,0,0,1
4035,0,0,1,9,1,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0.8,0.5,0.97756074,11,1,0,0,1,14,1,1,2,1,42,2,0.4,0.668228199,0.33763886,2.645751311,0.2,0.5,0.5,3,2,9,4,12,1,17,5,2,5,7,0,1,1,0,0,1
4036,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.7,0,1.002808556,11,1,-1,8,-1,3,1,1,0,1,104,2,0.5,1.259222179,0.474341649,3.605551276,0.6,0.4,0.7,5,2,9,3,9,3,7,8,1,3,3,0,0,1,1,1,0
4041,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0.632949445,4,1,-1,0,0,11,1,1,0,1,19,3,0.316227766,0.601736468,0.388715835,2.449489743,0.6,0.7,0.4,3,2,7,6,10,1,7,6,1,4,7,0,1,0,1,0,0
4042,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0,0.52141634,7,1,0,0,1,11,1,1,3,1,104,3,0.315594677,0.462006941,0.313847097,0,0.1,0.7,0.8,1,3,9,2,10,2,8,4,2,3,4,0,1,1,0,0,0
4044,0,1,2,0,1,4,0,0,1,0,0,0,0,0,0,11,0,0,1,0.3,0,0.848896342,4,1,-1,0,1,14,1,1,0,1,68,3,0.4,0.81162779,0.407430976,2.828427125,0.8,0.5,0.1,3,4,5,5,7,2,12,6,2,2,12,0,1,0,0,1,0
4054,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.7,0.5,0.78977845,7,1,1,0,0,0,1,0,2,1,87,3,0.316227766,0.808682226,0.294448637,3.741657387,0.4,0.1,0.9,1,1,6,4,11,2,10,3,1,1,5,0,1,1,0,0,0
4057,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.8,0.4,0.908639092,6,1,-1,0,0,1,1,1,0,1,65,1,0.315277655,0.500185916,0.352136337,1.732050808,0.8,0.3,0.5,4,2,8,3,7,2,5,6,0,1,6,0,0,0,0,0,0
4059,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.2,0.58896095,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.604460008,0.386005181,2.236067978,0.1,0.5,0.9,0,2,6,3,7,2,11,7,1,4,15,0,0,1,1,1,0
4061,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.592135964,6,1,-1,0,0,11,1,1,0,1,7,3,0.424264069,0.679587259,0.412916456,2.236067978,0.6,0,0.7,3,1,9,1,10,3,4,3,0,5,8,0,1,0,0,1,0
4065,0,6,1,8,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.4,0,0.639335593,6,1,-1,2,1,0,1,1,0,1,104,0,0.399499687,0.611731049,0.41024383,2,0.8,0,0.9,1,2,8,4,8,3,8,2,4,1,12,0,0,0,0,0,0
4066,0,6,1,3,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.7,0.3,0.803507934,0,1,-1,0,0,11,0,0,0,1,17,2,0.374165739,0.983904559,0.390384426,3.605551276,0.5,0.2,0.7,1,3,7,3,9,0,4,2,2,1,3,0,0,0,1,0,0
4068,0,7,1,5,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0,0.87106257,6,0,-1,0,1,1,1,1,0,1,104,3,0.424264069,0.926604037,0.412916456,3.16227766,0.4,0.7,0.3,2,4,7,2,10,2,14,6,1,5,9,1,0,0,1,1,0
4070,1,0,1,6,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,0.3,0.661437828,11,1,1,0,0,0,1,0,2,1,87,3,0.316227766,0.808669451,0.294448637,3.605551276,0.5,0.1,0.8,4,4,8,2,9,3,14,4,2,3,5,0,1,0,0,0,0
4071,0,6,2,5,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.5,0.3,0.820822758,6,1,-1,0,0,11,1,0,0,1,47,2,0.374165739,1.071256696,0.381706694,3.741657387,0.1,0.8,0.1,2,1,7,6,10,3,6,5,0,3,5,0,1,1,1,1,0
4075,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1,7,0,-1,0,-1,15,1,1,2,1,5,2,0.424264069,1.010226634,0.4,3,0.3,0.9,0.8,3,0,8,5,11,1,6,4,5,2,13,1,0,0,0,0,0
4077,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.1,0.570635611,7,0,1,0,0,10,1,0,1,1,55,2,0.447213595,1.239465944,0.359722115,3.741657387,0.9,0,0.4,2,3,7,4,9,0,5,7,0,6,8,0,0,0,0,0,0
4081,0,5,1,9,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,1.2,1.276469741,11,1,1,0,1,1,1,1,0,1,65,1,0.316227766,0.554564083,0.288097206,2.828427125,0,0.7,0,4,5,7,6,10,1,13,7,2,1,1,0,1,1,0,0,0
4082,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0,0.6164414,7,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.809575953,-1,3.741657387,0.7,0.6,0,2,0,6,4,8,1,5,8,1,4,5,0,1,1,1,1,0
4084,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.3,0.6,-1,7,1,-1,0,-1,4,1,1,2,1,50,2,0.4,0.685203716,0.394334883,3,0.4,0.9,0.6,2,3,9,4,11,0,7,6,2,5,7,0,0,1,1,0,0
4085,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,1.1,1.443736472,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.616659221,0.347275107,3.16227766,0.2,0,0.7,4,1,9,5,9,2,12,8,1,3,7,0,1,1,1,0,0
4087,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.9,0.3,0.629483916,2,1,-1,0,1,11,1,1,0,1,7,3,0.424264069,0.696226547,0.412916456,2.449489743,0.3,0.1,0.1,2,0,8,1,9,4,8,6,4,4,6,0,1,1,1,1,0
4096,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0.1,0.2,-1,11,1,1,0,1,1,1,1,2,1,85,3,0.424264069,0.775223242,0.350713558,2.828427125,0.9,0,0.2,2,0,7,3,9,0,9,5,1,4,10,0,0,1,1,0,0
4100,0,3,3,6,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.4,0,1.06507042,7,1,-1,0,-1,7,1,1,2,1,79,3,0.387298335,0.9547727,0.39,3.605551276,0.8,0.1,0,1,2,10,2,9,2,9,9,3,3,11,0,0,0,1,1,0
4101,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.3,-1,8,0,-1,0,1,11,1,1,0,1,104,3,0.447213595,0.780919145,0.424852916,2.828427125,0.6,0.7,0.6,3,2,6,3,11,5,9,10,2,2,13,0,1,1,0,0,1
4105,0,2,1,10,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.6,0.997810102,7,1,-1,0,-1,10,1,1,2,1,83,2,0.399374511,0.5264492,0.397492138,0,0.8,0.9,0.1,2,3,7,3,9,1,6,4,1,2,12,0,0,1,1,0,0
4107,0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0,0.527967802,7,1,0,0,0,1,1,1,2,1,38,3,0.316227766,0.699246939,0.299165506,3.31662479,0.7,0.1,0.9,4,0,9,1,10,1,9,4,0,2,7,0,1,0,0,0,0
4109,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.754155156,11,0,-1,0,-1,15,0,1,1,1,5,2,0.447213595,1.141178165,0.4,3.464101615,0.6,0.5,0.6,2,2,7,2,6,0,8,4,2,2,8,0,1,0,0,1,0
4112,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.3,0.2,-1,7,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.691382912,0.347275107,3.605551276,0.8,0.4,0.6,3,2,10,2,10,1,9,6,2,5,9,1,1,0,0,0,0
4113,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.2,0.671286079,10,0,-1,0,1,10,1,1,0,1,83,2,0.408411557,0.613383786,0.397492138,1.414213562,0.9,0.1,0.9,1,1,8,4,11,2,10,4,3,1,6,0,1,1,0,0,1
4114,0,3,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3,0.1,-1,7,1,1,0,0,0,1,0,2,1,37,2,0.316227766,0.840346249,0.31144823,3.605551276,0.4,0.5,0.5,3,2,5,3,10,2,9,8,3,2,5,0,0,0,0,0,0
4115,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.5,0.3,1.437663034,8,1,-1,9,1,15,1,1,0,1,41,2,0.547722558,1.505376727,0.532916504,3.464101615,0.6,0.3,0.4,2,1,6,3,10,3,7,4,3,0,12,0,1,0,0,0,0
4118,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,0.8,0.799218368,2,1,-1,0,-1,0,0,0,4,1,32,1,0.316227766,0.738353093,0.36,3.741657387,0.6,0.6,0.8,4,2,6,3,8,3,13,5,2,2,4,0,0,1,0,0,0
4122,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.8,1.004054281,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.593664903,0.361939221,2.645751311,0.7,0.4,0,3,4,7,3,10,0,3,5,0,0,8,0,1,0,0,0,0
4123,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,1.6,1.770769607,11,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.696923582,0.388715835,3.16227766,0.7,0.2,0.8,4,5,7,2,7,5,5,7,1,4,7,0,1,1,0,1,0
4127,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.3,0,1.519045753,11,1,-1,0,-1,14,1,1,2,1,42,2,0.4,0.705410027,0.393700394,3,0.9,0.1,0,3,3,4,3,8,3,7,5,2,3,6,0,0,1,0,0,0
4129,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.7,0.957862203,11,1,1,0,0,7,1,1,2,1,92,3,0.374165739,0.775076642,0.327871926,3.464101615,0,0.1,0.2,1,3,7,2,10,2,10,2,1,7,2,0,0,1,1,1,0
4130,0,0,1,6,1,6,0,1,0,0,0,0,0,0,0,4,0,0,1,0.5,0.4,-1,6,1,-1,0,0,4,1,0,0,1,50,2,0.4,0.892166321,0.394334883,3.605551276,0.2,0.2,0.4,3,1,9,2,10,2,7,6,0,1,7,0,1,0,0,0,0
4135,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,0.960468636,10,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.627289196,0.361939221,3,0.1,0.8,0.2,1,1,8,5,9,4,6,3,4,4,8,0,1,1,0,0,0
4136,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0.9,1.5,1.377724573,11,1,0,0,0,10,1,1,2,1,28,3,0.374165739,0.881853326,0.328633535,3.31662479,0,0.8,0.9,3,2,6,5,9,2,9,6,2,3,10,0,0,1,1,0,0
4138,0,5,1,9,1,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0.9,0.6,0.953611556,5,0,1,9,0,11,1,1,2,1,56,3,0.489897949,1.251858123,0.428369,3.464101615,0.1,0.5,0.2,3,2,9,2,11,4,7,3,0,2,2,0,1,0,1,1,0
4141,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0,0.640312424,9,1,1,0,0,0,1,1,2,1,39,3,0.316069613,0.706156516,-1,3.16227766,0.1,0.2,0.9,4,1,6,5,9,2,2,4,4,4,9,0,1,1,0,0,0
4144,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0.656220237,6,1,-1,0,0,14,1,1,0,1,49,3,0.4,0.712767276,0.368510515,3.16227766,0.7,0.5,0,3,3,8,3,7,2,6,6,4,5,11,1,0,1,0,0,0
4147,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,1.1,1.554228104,7,1,-1,0,-1,11,1,1,2,1,7,3,0.424264069,0.624102662,0.412916456,1.732050808,0.2,0,0.1,3,2,7,3,10,4,10,7,1,1,3,0,0,1,0,0,0
4149,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.3,-1,8,1,-1,0,0,0,1,1,0,1,62,3,0.4,0.917438943,0.382622529,3.464101615,0.9,0.1,0.3,3,2,9,4,10,3,13,6,1,4,7,0,1,0,0,0,0
4151,0,3,1,6,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.7,0.9,1.20052072,6,1,-1,0,0,10,1,1,0,1,55,2,0.447213595,1.180339985,0.417492515,3.741657387,0.8,0.9,0.3,1,2,9,3,11,3,16,8,1,1,6,1,0,1,0,0,0
4153,0,1,2,6,0,6,1,0,0,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1,7,1,-1,0,-1,0,1,1,2,1,39,3,0.316069613,0.599500481,0.374432905,2,0.6,0,0.3,4,5,6,4,10,3,7,4,4,5,3,1,0,1,1,1,0
4154,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.3,0.3,-1,7,1,-1,0,-1,11,1,1,0,1,44,1,0.447213595,0.64797842,0.40620192,2.236067978,0.9,0,0.9,2,2,8,2,11,2,12,1,1,1,11,0,0,0,1,0,1
4155,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.5,1.099431671,7,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.691686166,0.368510515,3,0.5,0.4,0.2,2,2,7,2,10,4,14,5,3,1,8,0,0,1,0,0,0
4158,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.7,0.2,0.402336924,11,1,-1,0,-1,1,1,1,0,1,85,3,0.424264069,0.946546572,0.409878031,3.464101615,0.3,0.7,0.9,2,1,7,5,11,1,11,10,3,4,7,0,1,1,0,0,0
4159,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0.3,0,0.660018939,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.748248644,0.375499667,3.31662479,0.5,0.4,0.2,2,3,7,1,8,3,11,6,0,6,8,0,1,1,0,1,0
4161,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0.1,0.2,-1,5,0,1,1,0,0,1,1,2,1,75,2,0.447213595,1.270533824,0.382361086,3.605551276,0.8,0.7,0.4,4,4,9,3,7,1,13,4,1,3,9,0,1,0,0,1,0
4163,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,0.7,1.316007219,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.638405814,0.347275107,3.31662479,0.4,0.8,0.8,1,3,7,1,9,2,7,8,1,2,8,0,1,0,1,1,0
4165,0,2,1,6,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.4,0.960143219,10,1,-1,0,1,14,1,1,0,1,104,1,0.316069613,0.438017698,0.301662063,0,0.2,0.9,0.8,3,3,8,2,10,3,7,7,2,4,10,0,0,0,0,0,0
4167,0,6,1,9,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.3,0.78938267,6,1,-1,0,1,7,1,1,0,1,92,3,0.374165739,0.663574094,0.392683078,2.828427125,0.7,0.5,0.1,2,0,7,2,10,1,7,3,2,2,4,0,0,0,0,1,0
4178,0,2,1,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0.512957113,7,1,0,0,0,11,1,1,2,1,103,1,0.316227766,0.569307975,0.288790582,2.645751311,0.5,0.9,0.4,0,3,8,2,11,3,13,8,0,6,5,0,0,0,0,1,0
4182,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.767300463,11,1,0,0,1,1,1,1,2,2,40,2,0.374165739,0.708041181,0.324807635,2.828427125,0.9,0.3,0.8,2,1,8,6,11,1,6,10,1,4,9,0,1,1,0,1,1
4184,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,0.2,0.617960355,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.68203027,0.36152455,3.16227766,0.6,0.1,0.8,2,1,9,1,11,3,11,4,1,3,11,0,1,0,0,0,1
4186,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.2,1.348146876,2,1,-1,0,1,14,1,1,0,1,104,1,0.424028301,0.419661414,0.394968353,0,0.1,0.4,0.5,2,3,9,3,11,0,8,2,3,3,13,0,1,0,0,0,0
4190,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.6,1.186381052,9,0,-1,1,-1,16,0,1,2,1,104,3,0.316227766,0.735254496,0.367423461,3.16227766,0.3,0.7,0.6,4,1,5,4,10,2,11,6,1,2,7,0,1,1,1,0,0
4193,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0.7,0.4,0.701338007,11,1,-1,0,-1,11,1,1,0,1,99,2,0.316227766,0.588912712,0.368781778,2.645751311,0.3,0.9,0.6,2,2,6,1,10,2,4,6,1,5,8,0,0,1,1,0,0
4194,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.422048575,7,1,-1,0,-1,0,1,1,2,1,95,2,0.4,0.783349452,0.401372645,3.16227766,0.5,0.6,0.5,2,2,10,4,9,1,5,3,1,0,5,0,1,0,0,1,0
4196,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.7,0.5,1.069170239,11,1,0,0,1,11,1,1,2,1,99,2,0.316227766,0.561064514,0.303315018,2.236067978,0.4,0.2,0.1,2,1,8,5,10,2,9,6,1,4,9,0,0,0,0,0,0
4199,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.5,0.2,0.870344759,11,1,-1,0,-1,1,1,1,2,1,70,3,0.374165739,0.794572238,0.393700394,3.16227766,0,0.9,0.1,2,3,8,2,10,3,7,7,2,2,4,0,1,1,0,0,0
4202,0,5,2,1,1,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.9,1.2,1.597850118,11,0,1,1,1,7,1,1,2,1,104,3,0.447213595,1.195419979,0.364142829,3.464101615,0.9,0.4,0.1,2,1,8,3,11,4,3,5,0,6,11,1,1,1,0,0,0
4205,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.3,0.3,-1,8,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.722441338,0.36152455,3.464101615,0.2,0.4,0.7,3,1,6,2,9,1,6,2,2,0,10,0,1,1,0,0,0
4206,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1,5,1,1,0,0,1,1,0,0,1,65,3,0.316227766,0.800309857,0.289827535,3.605551276,0.6,0.1,0.9,1,1,7,5,10,2,12,6,0,2,16,0,0,0,0,0,0
4210,0,5,1,8,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.7,1.203380655,7,1,-1,0,-1,0,1,1,2,1,78,3,0.4,0.877172627,0.384837628,3.605551276,0.8,0.8,0.3,2,0,6,2,10,3,7,7,0,5,4,1,1,1,1,1,0
4211,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.4,0.7,1.205456345,8,0,-1,9,0,15,1,1,0,1,41,2,0.547722558,1.522842601,0.532916504,3.31662479,0.9,0.5,0.2,1,1,7,3,10,3,3,8,1,5,12,0,0,1,0,0,0
4219,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.9,1.377270852,11,1,-1,0,-1,1,1,1,0,1,104,2,0.424264069,0.986541668,0.414125585,3.605551276,0,0.2,0.1,2,2,7,3,11,3,16,5,2,0,7,0,1,0,0,0,0
4220,0,2,1,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,1.4,1.447411483,11,1,-1,0,-1,0,1,1,2,1,39,3,0.316069613,0.690924043,0.374432905,3,0.9,0.7,0.9,4,0,8,2,10,2,7,2,1,5,9,0,1,1,1,0,0
4223,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.6,0.762807315,7,1,1,0,0,11,1,1,2,1,16,3,0.374165739,0.743886933,0.318590646,3.464101615,0,0.2,0.4,1,2,7,3,8,2,10,5,3,2,7,0,1,1,0,1,1
4224,0,0,1,5,0,4,0,0,1,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1,11,1,-1,2,-1,0,1,0,2,1,100,0,0.4,0.861180719,0.423083916,3.741657387,0,0.4,0.8,1,3,8,1,9,4,6,2,1,4,8,0,1,0,0,0,0
4227,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0.1,0.2,-1,11,1,0,0,1,14,1,1,2,1,104,2,0.399749922,0.679343996,0.210950231,2.645751311,0.3,0.8,0.4,1,3,8,3,9,3,13,2,2,1,10,0,0,1,0,1,0
4228,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.4,0,0.709753478,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.754271582,0.407430976,2.645751311,0.7,0.3,0.4,3,2,7,3,11,1,10,8,0,1,11,0,0,0,0,0,1
4231,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.3,0.806225775,11,1,0,0,0,15,1,1,2,1,63,2,0.387298335,0.878449517,0.319374389,3.605551276,0.7,0.4,0.6,3,4,5,2,9,2,15,9,1,4,6,0,1,1,0,0,0
4232,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.6,0.2,1.524795068,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.689607027,0.370135111,3.16227766,0.9,0,0.6,3,1,7,3,8,2,11,10,1,2,1,0,1,0,1,1,0
4237,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.5,0.2,0.621992765,11,1,-1,0,-1,11,1,1,2,1,67,2,0.374165739,0.738087208,0.366606056,3.464101615,0.4,0.4,0,2,1,6,1,11,1,7,7,4,4,6,0,0,0,1,0,0
4239,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.3,-1,5,1,0,0,0,0,1,1,2,1,32,3,0.316227766,0.612254336,0.294448637,2.828427125,0.3,0,0.9,2,2,7,8,11,2,9,5,2,4,5,0,1,0,0,0,0
4240,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.901387819,7,1,0,0,1,1,1,1,2,1,64,1,0.316227766,0.619717344,0.301662063,3.16227766,0.3,0.8,0.4,4,0,7,1,11,0,10,6,1,3,7,0,1,1,0,0,0
4241,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.5,0.842985765,11,1,-1,0,-1,6,1,1,2,1,27,3,0.374165739,0.752447796,0.390768474,3.464101615,0.4,0.4,0.8,3,5,9,4,11,1,6,5,3,4,9,1,1,1,0,0,0
4242,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,4,1,1,0,0,1,1,0,2,1,51,2,0.374165739,0.931152756,0.330756708,3.741657387,0.7,0.2,0,5,2,8,5,8,2,13,9,2,3,8,0,1,0,1,1,1
4243,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.617960355,11,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.705615024,0.388715835,3.31662479,0,0,0.4,4,0,5,3,12,2,9,4,1,7,7,0,1,1,0,1,0
4245,0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.5,0.4,0.761166867,6,1,-1,0,0,0,1,1,0,1,34,2,0.4,0.837933926,-1,3.605551276,0.1,0.2,0.4,3,3,6,3,7,1,10,7,3,2,10,0,1,0,0,0,0
4246,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.671751442,7,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.765268143,0.388715835,3.464101615,0.4,0.5,0.4,2,0,8,3,9,1,8,5,1,2,9,0,1,1,0,0,1
4248,0,3,1,8,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,0.2,0.421307489,7,1,0,2,1,1,1,1,2,1,1,0,0.424264069,0.938039101,0.346842904,3.464101615,0.7,0.6,0.2,5,2,10,2,7,3,12,8,4,3,12,0,0,0,1,0,0
4250,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,1.2,1.566843962,11,1,1,2,0,0,1,1,1,1,100,0,0.4,0.955794637,0.321714159,3.605551276,0,0.3,0,1,2,8,3,11,1,6,1,3,5,5,0,0,0,1,0,0
4254,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.448608961,11,1,-1,0,-1,14,1,1,2,1,68,3,0.399499687,0.711447134,0.407430976,2.236067978,0.3,0,0.2,4,2,8,4,10,1,8,4,0,5,9,0,0,0,0,1,0
4257,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,1.1,1.406902626,11,1,-1,0,-1,6,1,1,2,1,27,1,0.374165739,0.762228139,0.390768474,3.16227766,0.5,0.8,0,1,1,6,2,8,2,8,10,1,2,7,0,0,0,0,0,0
4259,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,1.2,1.274019231,11,0,-1,0,-1,10,1,1,2,1,83,2,0.399374511,0.571463252,0.397492138,0,0.3,0.8,0.6,2,2,8,2,10,1,5,3,1,2,5,0,0,0,0,0,1
4267,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.4,0.704893609,7,1,-1,0,-1,11,1,1,2,1,19,3,0.315594677,0.486936791,0.362629287,0,0.4,0.6,0,1,2,6,3,7,2,11,3,1,2,4,0,1,0,0,1,0
